rpm,dp,db,rhop,thetap,mu,EB_bp,Jb,U1,U2,ep1,ep2,Sb,t,Rp,Re,kp,Pk
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,1.5,0.060272,0.000216,0.0195,1.41E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,2,0.078782,0.000289,0.0202,1.46E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,2.5,0.096579,0.000361,0.0208,1.51E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,3,0.1137,0.000433,0.0214,1.55E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,3.5,0.13019,0.000505,0.0219,1.58E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,4,0.14608,0.000577,0.0223,1.61E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,4.5,0.16139,0.000649,0.0227,1.64E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,5,0.17617,0.000721,0.023,1.66E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,5.5,0.19044,0.000793,0.0235,1.70E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,6,0.20422,0.000866,0.0241,1.74E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,6.5,0.21755,0.000938,0.0245,1.77E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,7,0.23043,0.00101,0.0247,1.78E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,7.5,0.2429,0.001082,0.0246,1.78E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,8,0.25497,0.001154,0.0251,1.81E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,8.5,0.26667,0.001226,0.0256,1.85E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,9,0.278,0.001298,0.026,1.88E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,9.5,0.28899,0.00137,0.0262,1.89E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,10,0.29965,0.001443,0.0261,1.89E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,10.5,0.30999,0.001515,0.0264,1.91E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,11,0.32004,0.001587,0.0271,1.96E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,11.5,0.3298,0.001659,0.0275,1.99E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,12,0.33928,0.001731,0.0276,2.00E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,12.5,0.3485,0.001803,0.0276,2.00E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,13,0.35746,0.001875,0.0278,2.01E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,13.5,0.36619,0.001947,0.0285,2.06E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,14,0.37468,0.00202,0.029,2.10E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,14.5,0.38294,0.002092,0.0292,2.11E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,15,0.39099,0.002164,0.0292,2.11E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,15.5,0.39884,0.002236,0.0293,2.12E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,16,0.40648,0.002308,0.0301,2.18E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,16.5,0.41394,0.00238,0.0306,2.22E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,17,0.42121,0.002452,0.0309,2.24E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,17.5,0.4283,0.002524,0.0309,2.24E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,18,0.43522,0.002597,0.0308,2.23E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,18.5,0.44197,0.002669,0.0311,2.25E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,19,0.44857,0.002741,0.0315,2.28E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,19.5,0.45501,0.002813,0.0319,2.31E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,20,0.46131,0.002885,0.0323,2.34E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,25,0.5171,0.003606,0.0366,2.65E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,30,0.56245,0.004328,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,35,0.60005,0.005049,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,40,0.63171,0.00577,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,45,0.65875,0.006491,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,50,0.6821,0.007213,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,60,0.72041,0.008655,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,70,0.75053,0.010098,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,80,0.77481,0.01154,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,90,0.79482,0.012983,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,100,0.81158,0.014425,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,110,0.82584,0.015868,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,120,0.8381,0.01731,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,130,0.84877,0.018753,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,140,0.85813,0.020195,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,150,0.86641,0.021638,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,160,0.87379,0.02308,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,170,0.8804,0.024523,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,180,0.88637,0.025961,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,190,0.89177,0.027377,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,200,0.89669,0.028754,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,210,0.90119,0.030075,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,220,0.90532,0.031328,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,230,0.90913,0.032501,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,240,0.91265,0.033584,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,250,0.9159,0.03457,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,260,0.91893,0.035454,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,270,0.92175,0.036232,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,280,0.92439,0.036904,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,290,0.92686,0.037471,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,300,0.92917,0.037934,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,310,0.93135,0.038301,0.0427,3.09E-04
1500,22,0.5,2350,80,2.29E-03,0.00E+00,1.1512,2.4161,0.2806,11.33,0.5757,138.15,320,0.9334,0.038577,0.0427,3.09E-04
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,0,0,0,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,0.01,0,0.000004,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,0.02,0,0.000007,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,0.03,0,0.000011,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,0.04,0,0.000015,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,0.05,0,0.000019,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,0.06,0,0.000022,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,0.07,0,0.000026,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,0.08,0,0.00003,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,0.09,0,0.000033,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,0.1,0,0.000037,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,0.2,0,0.000074,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,0.3,0,0.000112,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,0.4,0,0.000149,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,0.5,0,0.000186,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,0.6,0,0.000223,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,0.7,0,0.00026,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,0.8,0,0.000298,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,0.9,0,0.000335,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,1,0,0.000372,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,1.5,0,0.000558,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,2,0,0.000744,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,2.5,0,0.00093,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,3,0,0.001116,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,3.5,0,0.001302,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,4,0,0.001488,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,4.5,0,0.001674,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,5,0,0.00186,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,5.5,0,0.002046,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,6,0,0.002232,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,6.5,0,0.002418,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,7,0,0.002604,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,7.5,0,0.00279,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,8,0,0.002976,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,8.5,0,0.003162,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,9,0,0.003348,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,9.5,0,0.003534,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,10,0,0.00372,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,10.5,0,0.003906,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,11,0,0.004092,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,11.5,0,0.004278,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,12,0,0.004464,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,12.5,0,0.00465,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,13,0,0.004836,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,13.5,0,0.005022,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,14,0,0.005207,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,14.5,0,0.005393,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,15,0,0.005579,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,15.5,0,0.005765,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,16,0,0.005951,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,16.5,0,0.006137,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,17,0,0.006323,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,17.5,0,0.006509,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,18,0,0.006695,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,18.5,0,0.006881,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,19,0,0.007067,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,19.5,0,0.007253,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,20,0,0.007439,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,25,0,0.009299,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,30,0,0.011159,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,35,0,0.013019,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,40,0,0.014878,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,45,0,0.016738,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,50,0,0.018598,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,60,0,0.022318,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,70,0,0.026037,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,80,0,0.029757,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,90,0,0.033476,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,100,0,0.037196,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,110,0,0.040916,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,120,0,0.044635,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,130,0,0.048355,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,140,0,0.052074,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,150,0,0.055794,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,160,0,0.059514,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,170,0,0.063222,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,180,0,0.06687,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,190,0,0.070408,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,200,0,0.07379,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,210,0,0.076978,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,220,0,0.079941,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,230,0,0.082652,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,240,0,0.085092,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,250,0,0.087249,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,260,0,0.089116,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,270,0,0.090692,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,280,0,0.091985,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,290,0,0.093006,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,300,0,0.093775,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,310,0,0.094316,0,0.00E+00
1500,15,0.5,4720,10,2.27E-03,5.96E-16,1.1486,2.4157,0.2807,11.284,0.5744,137.83,320,0,0.094662,0,0.00E+00
1800,23.4,0.5,2350,60,2.31E-03,0.00E+00,1.5286,2.4161,0.2806,11.33,0.5757,183.44,0,0,0,0,0.00E+00
1800,23.4,0.5,2350,60,2.31E-03,0.00E+00,1.5286,2.4161,0.2806,11.33,0.5757,183.44,0.01,0.000622,0.000001,0.0004,2.19E-06
1800,23.4,0.5,2350,60,2.31E-03,0.00E+00,1.5286,2.4161,0.2806,11.33,0.5757,183.44,0.02,0.001243,0.000003,0.0008,4.46E-06
1800,23.4,0.5,2350,60,2.31E-03,0.00E+00,1.5286,2.4161,0.2806,11.33,0.5757,183.44,0.03,0.001863,0.000004,0.0012,6.71E-06
1800,23.4,0.5,2350,60,2.31E-03,0.00E+00,1.5286,2.4161,0.2806,11.33,0.5757,183.44,0.04,0.002483,0.000005,0.0016,8.97E-06
1800,23.4,0.5,2350,60,2.31E-03,0.00E+00,1.5286,2.4161,0.2806,11.33,0.5757,183.44,0.05,0.003102,0.000006,0.0021,1.12E-05
1800,23.4,0.5,2350,60,2.31E-03,0.00E+00,1.5286,2.4161,0.2806,11.33,0.5757,183.44,0.06,0.00372,0.000008,0.0025,1.35E-05
1800,23.4,0.5,2350,60,2.31E-03,0.00E+00,1.5286,2.4161,0.2806,11.33,0.5757,183.44,0.07,0.004337,0.000009,0.0029,1.57E-05
1800,23.4,0.5,2350,60,2.31E-03,0.00E+00,1.5286,2.4161,0.2806,11.33,0.5757,183.44,0.08,0.004953,0.00001,0.0033,1.80E-05
1800,23.4,0.5,2350,60,2.31E-03,0.00E+00,1.5286,2.4161,0.2806,11.33,0.5757,183.44,0.09,0.005569,0.000011,0.0037,2.02E-05
1800,23.4,0.5,2350,60,2.31E-03,0.00E+00,1.5286,2.4161,0.2806,11.33,0.5757,183.44,0.1,0.006184,0.000013,0.0041,2.25E-05
1800,23.4,0.5,2350,60,2.31E-03,0.00E+00,1.5286,2.4161,0.2806,11.33,0.5757,183.44,0.2,0.012292,0.000025,0.0082,4.49E-05
1800,23.4,0.5,2350,60,2.31E-03,0.00E+00,1.5286,2.4161,0.2806,11.33,0.5757,183.44,0.3,0.018325,0.000038,0.0124,6.74E-05
1800,23.4,0.5,2350,60,2.31E-03,0.00E+00,1.5286,2.4161,0.2806,11.33,0.5757,183.44,0.4,0.024285,0.000051,0.0156,8.48E-05
1800,23.4,0.5,2350,60,2.31E-03,0.00E+00,1.5286,2.4161,0.2806,11.33,0.5757,183.44,0.5,0.030173,0.000063,0.0185,1.01E-04
1800,23.4,0.5,2350,60,2.31E-03,0.00E+00,1.5286,2.4161,0.2806,11.33,0.5757,183.44,0.6,0.03599,0.000076,0.0215,1.17E-04
1800,23.4,0.5,2350,60,2.31E-03,0.00E+00,1.5286,2.4161,0.2806,11.33,0.5757,183.44,0.7,0.041739,0.000089,0.0242,1.32E-04
